ID,target,ensemble_pred,ensemble_correct,ensemble_confidence,ensemble_margin,ensemble_proba_class1,ensemble_proba_class2,ensemble_proba_class3,lightgbm_simple_fe_pred,lightgbm_simple_fe_confidence,lightgbm_simple_fe_proba_class1,lightgbm_simple_fe_proba_class2,lightgbm_simple_fe_proba_class3,lightgbm_original_pred,lightgbm_original_confidence,lightgbm_original_proba_class1,lightgbm_original_proba_class2,lightgbm_original_proba_class3,random_forest_original_pred,random_forest_original_confidence,random_forest_original_proba_class1,random_forest_original_proba_class2,random_forest_original_proba_class3,extra_trees_original_pred,extra_trees_original_confidence,extra_trees_original_proba_class1,extra_trees_original_proba_class2,extra_trees_original_proba_class3,hgb_original_pred,hgb_original_confidence,hgb_original_proba_class1,hgb_original_proba_class2,hgb_original_proba_class3,hgb_simple_fe_pred,hgb_simple_fe_confidence,hgb_simple_fe_proba_class1,hgb_simple_fe_proba_class2,hgb_simple_fe_proba_class3,xgboost_simple_fe_pred,xgboost_simple_fe_confidence,xgboost_simple_fe_proba_class1,xgboost_simple_fe_proba_class2,xgboost_simple_fe_proba_class3,gradient_boosting_fe_pred,gradient_boosting_fe_confidence,gradient_boosting_fe_proba_class1,gradient_boosting_fe_proba_class2,gradient_boosting_fe_proba_class3
2936,class3,class3,True,0.9999992621931642,0.9999987653826116,2.4043890572491615e-07,4.968105526140787e-07,0.9999992621931642,class3,0.9999999807652021,6.803435594823008e-09,1.2431362302802814e-08,0.9999999807652021,class3,0.9999999934700281,2.096030783682426e-09,4.433941143342243e-09,0.9999999934700281,class3,1.0,0.0,0.0,1.0,class3,1.0,0.0,0.0,1.0,class3,0.9999998974198306,2.2284949096429236e-08,8.029522017998016e-08,0.9999998974198306,class3,0.9999997161644358,9.187723902891337e-08,1.919583251325901e-07,0.9999997161644358,class3,0.999984622001648,6.093583579058759e-06,9.267525456380099e-06,0.999984622001648,class3,0.999998075447557,3.1163261251645535e-07,1.6129198303837027e-06,0.999998075447557
2937,class3,class3,True,0.9957288162504647,0.9914579073751261,2.736960350750703e-07,0.0042709088753386405,0.9957288162504647,class3,0.9999998439680166,1.1056635113000123e-08,1.44975348219288e-07,0.9999998439680166,class3,0.9999996185511021,2.0794274949269707e-08,3.606546230474161e-07,0.9999996185511021,class3,0.9942857142857143,0.0,0.005714285714285714,0.9942857142857143,class3,0.9888888888888889,0.0,0.011111111111111112,0.9888888888888889,class3,0.9999996281201318,2.370111745872378e-08,3.4817875090791927e-07,0.9999996281201318,class3,0.9999997569195458,2.180037164065287e-08,2.21280082538576e-07,0.9999997569195458,class3,0.9999351501464844,7.488142273359699e-06,5.732601130148396e-05,0.9999351501464844,class3,0.9999981591565551,1.9985444506199967e-07,1.6409889999508814e-06,0.9999981591565551
2938,class3,class3,True,0.8700643979578072,0.7490065483117888,0.008877752165659595,0.12105784964601843,0.8700643979578072,class3,0.999811449127523,8.22155632917303e-06,0.0001803293161479427,0.999811449127523,class3,0.9997765488724012,8.412845910260569e-06,0.00021503828168849726,0.9997765488724012,class3,0.7471428571428571,0.015714285714285715,0.23714285714285716,0.7471428571428571,class3,0.9022222222222223,0.011111111111111112,0.08666666666666667,0.9022222222222223,class3,0.9998654234013947,4.1380132801491545e-05,9.319646580372642e-05,0.9998654234013947,class3,0.9997422826358587,0.00010817165063524326,0.0001495457135060795,0.9997422826358587,class3,0.9682382345199585,0.0035239127464592457,0.02823784574866295,0.9682382345199585,class3,0.9962134055543387,1.404702145563934e-05,0.0037725474242056344,0.9962134055543387
2939,class3,class3,True,0.9952616208487048,0.9905235049370351,2.6175829773416554e-07,0.004738115911669765,0.9952616208487048,class3,0.9999999742174264,3.5182767026984875e-09,2.2264296917231913e-08,0.9999999742174264,class3,0.9999999890821679,4.788344555389394e-10,1.0438997567626283e-08,0.9999999890821679,class3,0.9985714285714286,0.0,0.0014285714285714286,0.9985714285714286,class3,0.9733333333333334,0.0,0.02666666666666667,0.9733333333333334,class3,0.9999999598307948,1.1534723499460883e-08,2.8634481705264148e-08,0.9999999598307948,class3,0.9999998845017433,3.68635946901981e-08,7.863466192729648e-08,0.9999998845017433,class3,0.9999428987503052,6.441426194214728e-06,5.061493720859289e-05,0.9999428987503052,class3,0.999988117462226,4.220172286469048e-07,1.146052054542078e-05,0.999988117462226
2940,class3,class3,True,0.9999983724405233,0.999996969809903,2.2403385601435706e-07,1.4026306202129683e-06,0.9999983724405233,class3,0.9999999572563913,9.47575593193157e-09,3.326785264030781e-08,0.9999999572563913,class3,0.999999965266637,4.1560882218157845e-09,3.057727484673919e-08,0.999999965266637,class3,1.0,0.0,0.0,1.0,class3,1.0,0.0,0.0,1.0,class3,0.9999999311052347,1.912175699897747e-08,4.9773008347918096e-08,0.9999999311052347,class3,0.9999998699210781,2.3476052262538015e-08,1.0660286951855184e-07,0.9999998699210781,class3,0.9999738931655884,5.271212558000116e-06,2.0808502085856162e-05,0.9999738931655884,class3,0.9999932747129283,4.2201940512141564e-07,6.303267666701081e-06,0.9999932747129283
2941,class3,class3,True,0.9825400454095119,0.965080652804138,5.59740956676728e-07,0.017459392605373835,0.9825400454095119,class3,0.9999998339484555,2.077848532329e-08,1.4527305918919583e-07,0.9999998339484555,class3,0.9999992623583768,3.764022671871518e-08,7.000013964518253e-07,0.9999992623583768,class3,0.9842857142857143,0.0,0.015714285714285715,0.9842857142857143,class3,0.9322222222222222,0.0,0.06777777777777778,0.9322222222222222,class3,0.9999996311575229,2.1434026803094708e-08,3.4740845024887935e-07,0.9999996311575229,class3,0.9999997068813116,2.0254638528821977e-08,2.728640499406497e-07,0.9999997068813116,class3,0.9998383522033691,1.6093094018287957e-05,0.00014548670151270926,0.9998383522033691,class3,0.9999981591565551,1.9985444506199967e-07,1.6409889999508814e-06,0.9999981591565551
2942,class3,class3,True,0.9984627891108608,0.996925971694293,3.938403745945508e-07,0.0015368174165678607,0.9984627891108608,class3,0.9999999408681343,8.628886303495592e-09,5.050297939105933e-08,0.9999999408681343,class3,0.9999998200578859,2.463294321156502e-08,1.5530917094184512e-07,0.9999998200578859,class3,1.0,0.0,0.0,1.0,class3,0.99,0.0,0.01,0.99,class3,0.9999989708364625,4.229417787963224e-08,9.868693596760224e-07,0.9999989708364625,class3,0.999999509698751,3.365185083452295e-08,4.5664939825224487e-07,0.999999509698751,class3,0.9999544620513916,1.1096699381596409e-05,3.4452394174877554e-05,0.9999544620513916,class3,0.9999981591565551,1.9985444506199967e-07,1.6409889999508814e-06,0.9999981591565551
2943,class3,class3,True,0.9982058557890819,0.9964119198156582,2.0850008021016483e-07,0.0017939359734236886,0.9982058557890819,class3,0.9999999593155061,4.70882658145781e-09,3.597566732815973e-08,0.9999999593155061,class3,0.9999994029575706,8.553442228465817e-09,5.884889872322069e-07,0.9999994029575706,class3,0.9971428571428571,0.0,0.002857142857142857,0.9971428571428571,class3,0.9966666666666667,0.0,0.0033333333333333335,0.9966666666666667,class3,0.999999931109487,9.954643547540458e-09,5.893586945809013e-08,0.999999931109487,class3,0.9999999463507891,1.978546775457846e-08,3.386374318030057e-08,0.9999999463507891,class3,0.9999856948852539,5.198303824727191e-06,9.11476763576502e-06,0.9999856948852539,class3,0.9999960108440743,3.118683160300949e-07,3.677287609726227e-06,0.9999960108440743
2944,class3,class3,True,0.9988445750431209,0.9976896080545442,4.560385516182306e-07,0.001154966988576682,0.9988445750431209,class3,0.9999998702356672,1.345062834705322e-08,1.1631370457165281e-07,0.9999998702356672,class3,0.9999995098271448,3.0493002715798666e-08,4.59679852520687e-07,0.9999995098271448,class3,0.9985714285714286,0.0,0.0014285714285714286,0.9985714285714286,class3,0.9966666666666667,0.0,0.0033333333333333335,0.9966666666666667,class3,0.999999717711026,3.264893570807115e-08,2.496400382134645e-07,0.999999717711026,class3,0.9999997342139009,2.258586018915823e-08,2.432002390103371e-07,0.9999997342139009,class3,0.9999194145202637,1.2974621313333046e-05,6.755238428013399e-05,0.9999194145202637,class3,0.9999981591565551,1.9985444506199967e-07,1.6409889999508814e-06,0.9999981591565551
2945,class3,class3,True,0.9982923912778876,0.9965849886373399,2.0495929093577465e-07,0.00170740264054771,0.9982923912778876,class3,0.9999999752068722,4.53117112355197e-09,2.0261956671984105e-08,0.9999999752068722,class3,0.9999997288268849,8.512648284625695e-09,2.626604666726784e-07,0.9999997288268849,class3,1.0,0.0,0.0,1.0,class3,0.9888888888888889,0.0,0.011111111111111112,0.9888888888888889,class3,0.9999998407166534,3.1097360426080204e-08,1.281859861509815e-07,0.9999998407166534,class3,0.999999884157362,3.172546504177039e-08,8.411717306467318e-08,0.999999884157362,class3,0.999967098236084,5.558532848226605e-06,2.730922460614238e-05,0.999967098236084,class3,0.999995852632553,1.6310596695282817e-07,3.984261479920664e-06,0.999995852632553
2946,class3,class3,True,0.9993580544210461,0.9987163938658777,2.846800544302183e-07,0.0006416605551683355,0.9993580544210461,class3,0.9999999567447683,6.110161619810042e-09,3.714507016751506e-08,0.9999999567447683,class3,0.9999998382784023,1.0011843497562309e-08,1.51709754143339e-07,0.9999998382784023,class3,0.9985714285714286,0.0,0.0014285714285714286,0.9985714285714286,class3,1.0,0.0,0.0,1.0,class3,0.9999998962596567,1.6738082815040612e-08,8.700226061434646e-08,0.9999998962596567,class3,0.9999997381362826,7.157349856091472e-08,1.902902187486945e-07,0.9999997381362826,class3,0.9999761581420898,7.4458930612308905e-06,1.6385549315600656e-05,0.9999761581420898,class3,0.9999960108440743,3.118683160300949e-07,3.677287609726227e-06,0.9999960108440743
2947,class2,class2,True,0.8369354740161609,0.6745185329622805,0.0006475848444761366,0.8369354740161609,0.16241694105388044,class2,0.9999990157754125,1.3129013823527293e-07,0.9999990157754125,8.529344491525145e-07,class2,0.9998712171241944,1.653698424041484e-06,0.9998712171241944,0.00012712917738150913,class2,0.7771428571428571,0.0014285714285714286,0.7771428571428571,0.22142857142857142,class2,0.5922222222222222,0.0,0.5922222222222222,0.4077777777777778,class2,0.9998489734459729,1.5555693631668641e-06,0.9998489734459729,0.00014947098466405002,class2,0.9999694822156368,4.572088053346293e-07,0.9999694822156368,3.0060575557816742e-05,class2,0.9886445999145508,0.0001869259576778859,0.9886445999145508,0.011168471537530422,class2,0.9989595425576463,4.788987199328963e-06,0.9989595425576463,0.0010356684551543456
2948,class3,class3,True,0.9902080245311048,0.9824668242130051,0.0020507764200676393,0.00774120031809971,0.9902080245311048,class3,0.9999991157561893,4.5846887313754405e-08,8.383969233730796e-07,0.9999991157561893,class3,0.9999998118959715,1.2824164216581754e-08,1.7527986420867178e-07,0.9999998118959715,class3,0.99,0.0,0.01,0.99,class3,0.9655555555555555,0.013333333333333334,0.021111111111111112,0.9655555555555555,class3,0.9999994861826655,7.744255833229534e-08,4.363747760442085e-07,0.9999994861826655,class3,0.9999882988910178,1.5744729288083894e-06,1.0126636053361638e-05,0.9999882988910178,class3,0.9994744658470154,0.00010407091758679599,0.00042150169610977173,0.9994744658470154,class3,0.9999940258548895,4.6705283273824146e-07,5.50709227785144e-06,0.9999940258548895
2949,class3,class3,True,0.9999986265898131,0.9999975634340018,3.107689520245356e-07,1.0631558113156245e-06,0.9999986265898131,class3,0.9999999700610931,6.0139999672865355e-09,2.392490686185133e-08,0.9999999700610931,class3,0.9999997743445693,7.631021728346595e-09,2.1802440890144795e-07,0.9999997743445693,class3,1.0,0.0,0.0,1.0,class3,1.0,0.0,0.0,1.0,class3,0.999999833827398,2.2690523397247323e-08,1.4348207863649923e-07,0.999999833827398,class3,0.9999999261586295,2.864858080248795e-08,4.519278971417664e-08,0.9999999261586295,class3,0.9999727010726929,8.27014446258545e-06,1.9044375221710652e-05,0.9999727010726929,class3,0.9999960108440743,3.118683160300949e-07,3.677287609726227e-06,0.9999960108440743
2950,class3,class3,True,0.9945306352400838,0.9890616203808942,3.49116856421534e-07,0.005469014859189576,0.9945306352400838,class3,0.9999999094380618,1.0443803379121833e-08,8.011813487997652e-08,0.9999999094380618,class3,0.9999992460603051,3.369198111038112e-08,7.202477137014134e-07,0.9999992460603051,class3,0.9885714285714285,0.0,0.011428571428571429,0.9885714285714285,class3,0.9977777777777778,0.0,0.0022222222222222222,0.9977777777777778,class3,0.9999997240071683,2.386367050266166e-08,2.521291611661176e-07,0.9999997240071683,class3,0.999999644095262,2.1661362837151773e-08,3.342433752684108e-07,0.999999644095262,class3,0.9999276399612427,9.752093319548294e-06,6.258419307414442e-05,0.9999276399612427,class3,0.9999981591565551,1.9985444506199967e-07,1.6409889999508814e-06,0.9999981591565551
2951,class3,class3,True,0.9980338857134764,0.9960680874493367,3.146236874668261e-07,0.0019657982641396727,0.9980338857134764,class3,0.9999998693536791,1.2279934267363697e-08,1.1836638666399884e-07,0.9999998693536791,class3,0.9999996039735123,9.52550362742282e-09,3.8650098422601163e-07,0.9999996039735123,class3,0.9971428571428571,0.0,0.002857142857142857,0.9971428571428571,class3,0.9955555555555555,0.0,0.0044444444444444444,0.9955555555555555,class3,0.9999996997179281,2.5527690291748666e-08,2.7475438146202424e-07,0.9999996997179281,class3,0.9999998119879936,3.809807795872384e-08,1.499139285093571e-07,0.9999998119879936,class3,0.9999574422836304,8.650884410599247e-06,3.386444950592704e-05,0.9999574422836304,class3,0.999992234819609,2.2264898297575836e-07,7.542531408016237e-06,0.999992234819609
2952,class3,class3,True,0.9999983949605228,0.9999971047862539,3.1412005738470495e-07,1.2901742688130752e-06,0.9999983949605228,class3,0.9999999374895562,9.887403282571694e-09,5.262304047546464e-08,0.9999999374895562,class3,0.9999998278105274,1.6988283583493843e-08,1.5520118906532245e-07,0.9999998278105274,class3,1.0,0.0,0.0,1.0,class3,1.0,0.0,0.0,1.0,class3,0.9999998117964356,1.5747541962061003e-08,1.7245602248281282e-07,0.9999998117964356,class3,0.9999998543219951,1.3287321178288203e-08,1.3239068374230648e-07,0.9999998543219951,class3,0.9999585151672363,8.741806595935486e-06,3.2720447052270174e-05,0.9999585151672363,class3,0.9999981591565551,1.9985444506199967e-07,1.6409889999508814e-06,0.9999981591565551
2953,class3,class3,True,0.9989744124624165,0.9979490693691502,2.457730340009207e-07,0.0010253430932663087,0.9989744124624165,class3,0.9999999131168975,7.681282774235882e-09,7.92018196495548e-08,0.9999999131168975,class3,0.999999953168615,4.760370659738563e-09,4.2071014348337275e-08,0.999999953168615,class3,1.0,0.0,0.0,1.0,class3,0.9933333333333333,0.0,0.006666666666666667,0.9933333333333333,class3,0.99999977372895,2.240269312808623e-08,2.0386835693292977e-07,0.99999977372895,class3,0.9999996296986547,2.9022562299959954e-08,3.412787828766701e-07,0.9999996296986547,class3,0.9999641180038452,5.926542598899687e-06,2.9995715522090904e-05,0.9999641180038452,class3,0.9999932747129283,4.2201940512141564e-07,6.303267666701081e-06,0.9999932747129283
2954,class3,class3,True,0.9999971364613975,0.9999946304902433,3.5609974725814303e-07,2.50597115427574e-06,0.9999971364613975,class3,0.999999861241892,1.020505191687552e-08,1.2855305600690146e-07,0.999999861241892,class3,0.9999997808772938,9.797993472732225e-09,2.093247127571249e-07,0.9999997808772938,class3,1.0,0.0,0.0,1.0,class3,1.0,0.0,0.0,1.0,class3,0.999999345234146,5.5011752542526704e-08,5.997541014597806e-07,0.999999345234146,class3,0.9999998009549954,4.1579799684809447e-08,1.5746520497055286e-07,0.9999998009549954,class3,0.9999414682388306,9.874075658444781e-06,4.861321212956682e-05,0.9999414682388306,class3,0.999992234819609,2.2264898297575836e-07,7.542531408016237e-06,0.999992234819609
2955,class3,class3,True,0.9950448238767426,0.9900899013563397,2.5218187199147635e-07,0.00495492252040295,0.9950448238767426,class3,0.9999999433496652,6.4252232403853394e-09,5.0225111622311474e-08,0.9999999433496652,class3,0.9999998058764347,7.137706389169427e-09,1.8698585889326365e-07,0.9999998058764347,class3,0.9942857142857143,0.0,0.005714285714285714,0.9942857142857143,class3,0.9844444444444445,0.0,0.015555555555555555,0.9844444444444445,class3,0.9999999237399402,1.5274169540169632e-08,6.098589034458792e-08,0.9999999237399402,class3,0.999999611662066,2.369111391484916e-08,3.646468200525751e-07,0.999999611662066,class3,0.9999028444290161,6.134739578556037e-06,9.0977773652412e-05,0.9999028444290161,class3,0.9999932747129283,4.2201940512141564e-07,6.303267666701081e-06,0.9999932747129283
2956,class3,class3,True,0.9999991880697295,0.9999985494720034,1.7495389177818976e-07,6.385977261180642e-07,0.9999991880697295,class3,0.9999999641187076,1.010434703219979e-08,2.577694538000104e-08,0.9999999641187076,class3,0.9999999849536503,5.167251560681288e-09,9.879098239103339e-09,0.9999999849536503,class3,1.0,0.0,0.0,1.0,class3,1.0,0.0,0.0,1.0,class3,0.9999999302818567,1.7418920238327384e-08,5.229922296003189e-08,0.9999999302818567,class3,0.9999999108421704,1.4823682724891609e-08,7.433414695561972e-08,0.9999999108421704,class3,0.9999802112579346,4.542143869912252e-06,1.5295727280317806e-05,0.9999802112579346,class3,0.9999986755895537,1.9988172984402313e-07,1.1245287163453057e-06,0.9999986755895537
2957,class1,class1,True,0.8572477766931365,0.7484355951103883,0.8572477766931365,0.03394004009514417,0.10881218158274819,class1,0.9999502384950131,0.9999502384950131,1.9929098091163293e-05,2.9832406895649097e-05,class1,0.9999937960257949,0.9999937960257949,3.1324480391704664e-06,3.071526165906477e-06,class1,0.7742857142857142,0.7742857142857142,0.04285714285714286,0.18285714285714286,class1,0.7355555555555555,0.7355555555555555,0.09222222222222222,0.17222222222222222,class1,0.9999857570134552,0.9999857570134552,1.081757629703663e-05,3.4254102476053802e-06,class1,0.9997583438566846,0.9997583438566846,0.00018689764429126972,5.4758499024064374e-05,class1,0.9757369756698608,0.9757369756698608,0.013684311881661415,0.01057866308838129,class1,0.9990542692914572,0.9990542692914572,0.0008894113063646423,5.6319402178226825e-05
2958,class3,class3,True,0.9726488044825033,0.9452979082312851,2.9960106532073173e-07,0.02735089625121817,0.9726488044825033,class3,0.999999946130389,6.935561243494963e-09,4.693404968729417e-08,0.999999946130389,class3,0.9999989200806021,1.358582956000648e-08,1.0663335683110202e-06,0.9999989200806021,class3,0.9842857142857143,0.0,0.015714285714285715,0.9842857142857143,class3,0.8677777777777778,0.0,0.1322222222222222,0.8677777777777778,class3,0.9999981191521707,6.481181462829656e-08,1.8160360146589235e-06,0.9999981191521707,class3,0.9999993346976231,9.795130121348372e-08,5.673510757593816e-07,0.9999993346976231,class3,0.9999704360961914,7.431002813973464e-06,2.214304549852386e-05,0.9999704360961914,class3,0.9999932747129283,4.2201940512141564e-07,6.303267666701081e-06,0.9999932747129283
2959,class3,class3,True,0.9993156573710348,0.9986316965463472,3.807165959377208e-07,0.0006839608246876263,0.9993156573710348,class3,0.9999999660373273,6.751768138175144e-09,2.7210904383389833e-08,0.9999999660373273,class3,0.999999660030085,1.1077018921922862e-08,3.2889289598929027e-07,0.999999660030085,class3,1.0,0.0,0.0,1.0,class3,0.9955555555555555,0.0,0.0044444444444444444,0.9955555555555555,class3,0.999999795029809,2.7848353383936962e-08,1.7712183752589743e-07,0.999999795029809,class3,0.9999998743115928,3.6866316232273754e-08,8.882209108350711e-08,0.9999998743115928,class3,0.9999561309814453,1.0366989954491146e-05,3.346907033119351e-05,0.9999561309814453,class3,0.9999960108440743,3.118683160300949e-07,3.677287609726227e-06,0.9999960108440743
2960,class3,class3,True,0.9038608731562956,0.8180155618687023,0.010293815298222776,0.08584531128759335,0.9038608731562956,class3,0.9999939649046947,3.1072600103620057e-06,2.927835294855682e-06,0.9999939649046947,class3,0.9999965213714431,2.497636615848705e-06,9.809919411025176e-07,0.9999965213714431,class3,0.8271428571428572,0.015714285714285715,0.15714285714285714,0.8271428571428572,class3,0.8788888888888889,0.021111111111111112,0.1,0.8788888888888889,class3,0.9999799312282235,1.6291219025399417e-05,3.777552751142992e-06,0.9999799312282235,class3,0.9999877157486917,5.166433707827186e-06,7.117817600495278e-06,0.9999877157486917,class3,0.9994580149650574,0.00010233106149826199,0.00043964615906588733,0.9994580149650574,class3,0.9999965365076272,6.421815462339376e-07,2.821310826538589e-06,0.9999965365076272
2961,class3,class3,True,0.9993164725166233,0.9986331406898992,1.9730664934403046e-07,0.000683331826724131,0.9993164725166233,class3,0.9999999814523014,3.8459208685139546e-09,1.4701777750276466e-08,0.9999999814523014,class3,0.9999999272380782,2.9780698962905542e-09,6.978385203160114e-08,0.9999999272380782,class3,1.0,0.0,0.0,1.0,class3,0.9955555555555555,0.0,0.0044444444444444444,0.9955555555555555,class3,0.9999999144746057,2.078871555632004e-08,6.473667886956829e-08,0.9999999144746057,class3,0.999999850999268,3.281278309209269e-08,1.1618794878562632e-07,0.999999850999268,class3,0.9999806880950928,5.351599156711018e-06,1.4010302948008757e-05,0.9999806880950928,class3,0.999995852632553,1.6310596695282817e-07,3.984261479920664e-06,0.999995852632553
2962,class3,class3,True,0.9986332125371514,0.9972666168784835,1.9266949668238535e-07,0.0013665956586678754,0.9986332125371514,class3,0.999999921460651,8.950665848993783e-09,6.958868321562949e-08,0.999999921460651,class3,0.9999998191880557,1.4126023322533799e-08,1.666859209906105e-07,0.9999998191880557,class3,1.0,0.0,0.0,1.0,class3,0.9911111111111112,0.0,0.008888888888888889,0.9911111111111112,class3,0.9999993463007885,4.250801110385233e-08,6.111912004346475e-07,0.9999993463007885,class3,0.999999501307159,3.27499616916963e-08,4.659428792807931e-07,0.999999501307159,class3,0.9999486207962036,5.0194589675811585e-06,4.638596510631032e-05,0.9999486207962036,class3,0.9999981591565551,1.9985444506199967e-07,1.6409889999508814e-06,0.9999981591565551
2963,class1,class1,True,0.991380122022975,0.9863941461656291,0.991380122022975,0.0036339038696706254,0.004985975857345875,class1,0.9999999526759702,0.9999999526759702,3.635971838868989e-08,1.0964311382964015e-08,class1,0.9999999538434884,0.9999999538434884,9.703214363425076e-09,3.6453297068590817e-08,class1,0.9857142857142858,0.9857142857142858,0.007142857142857143,0.007142857142857143,class1,0.9866666666666667,0.9866666666666667,0.0022222222222222222,0.011111111111111112,class1,0.9999929608471713,0.9999929608471713,2.6847813203935494e-06,4.354371508453144e-06,class1,0.9999951512836968,0.9999951512836968,2.8814678972901386e-06,1.967248405964106e-06,class1,0.9984604120254517,0.9984604120254517,0.001166350208222866,0.00037329079350456595,class1,0.9989758326321252,0.9989758326321252,0.00045227286136465884,0.0005718945065101474
2964,class3,class3,True,0.9916756292723649,0.9833517022172305,4.449744892995232e-07,0.008323927055134402,0.9916756292723649,class3,0.9999999119246159,6.526517997854566e-09,8.154886617029866e-08,0.9999999119246159,class3,0.9999987658453832,1.6086306108584384e-08,1.2180683107006884e-06,0.9999987658453832,class3,0.9928571428571429,0.0,0.007142857142857143,0.9928571428571429,class3,0.9666666666666667,0.0,0.03333333333333333,0.9666666666666667,class3,0.9999981127602228,3.632653833721177e-08,1.8509132388916386e-06,0.9999981127602228,class3,0.9999996247988889,7.853782945363841e-08,2.9666328160364073e-07,0.9999996247988889,class3,0.9999324083328247,1.2259321010787971e-05,5.5371798225678504e-05,0.9999324083328247,class3,0.9999960108440743,3.118683160300949e-07,3.677287609726227e-06,0.9999960108440743
2965,class3,class3,True,0.9990149508226038,0.998030293530317,3.933842659776078e-07,0.0009846572922868541,0.9990149508226038,class3,0.9999998676126021,1.527819580597151e-08,1.1710920216895091e-07,0.9999998676126021,class3,0.9999994633499183,1.887963090807665e-08,5.177704508580147e-07,0.9999994633499183,class3,0.9985714285714286,0.0,0.0014285714285714286,0.9985714285714286,class3,0.9977777777777778,0.0,0.0022222222222222222,0.9977777777777778,class3,0.9999976601998284,7.157761236583558e-08,2.268222559395782e-06,0.9999976601998284,class3,0.9999993964356203,2.471819661549355e-07,3.563824134604331e-07,0.9999993964356203,class3,0.9999356269836426,1.0771675988507923e-05,5.3646766900783405e-05,0.9999356269836426,class3,0.999992234819609,2.2264898297575836e-07,7.542531408016237e-06,0.999992234819609
2966,class3,class3,True,0.9964991397738514,0.9931691403171591,0.00017085980127923034,0.003329999456692268,0.9964991397738514,class3,0.9999999374000982,2.8446188139756897e-09,5.975528296022552e-08,0.9999999374000982,class3,0.9999996563650226,4.401049490860285e-09,3.3923392801183073e-07,0.9999996563650226,class3,0.9971428571428571,0.0,0.002857142857142857,0.9971428571428571,class3,0.9855555555555555,0.0011111111111111111,0.013333333333333334,0.9855555555555555,class3,0.9999993905195612,4.992366541278291e-08,5.595567733526517e-07,0.9999993905195612,class3,0.9999996190373722,7.00306405153124e-08,3.109319872944621e-07,0.9999996190373722,class3,0.999966025352478,7.087233370839385e-06,2.6858077035285532e-05,0.999966025352478,class3,0.999995852632553,1.6310596695282817e-07,3.984261479920664e-06,0.999995852632553
2967,class3,class3,True,0.9991455417838726,0.9982913251715447,2.4042758887480544e-07,0.0008542166123279278,0.9991455417838726,class3,0.9999999669744111,5.389703389811312e-09,2.7635885612933336e-08,0.9999999669744111,class3,0.9999998810348193,8.855455396356359e-09,1.1010972520261825e-07,0.9999998810348193,class3,1.0,0.0,0.0,1.0,class3,0.9944444444444445,0.0,0.005555555555555556,0.9944444444444445,class3,0.999999941067225,1.6453778959508763e-08,4.2478995925826944e-08,0.999999941067225,class3,0.9999997895682499,4.4431767170825825e-08,1.659999830781966e-07,0.9999997895682499,class3,0.9999709129333496,6.63739456285839e-06,2.241403126390651e-05,0.9999709129333496,class3,0.999995852632553,1.6310596695282817e-07,3.984261479920664e-06,0.999995852632553
2968,class3,class3,True,0.995471471326209,0.9909433507961624,4.086265049739282e-07,0.004528120530046601,0.995471471326209,class3,0.9999999197336455,1.5029879635694535e-08,6.523647483671478e-08,0.9999999197336455,class3,0.9999991846725038,6.262410599273166e-08,7.527033902913434e-07,0.9999991846725038,class3,0.9914285714285714,0.0,0.008571428571428572,0.9914285714285714,class3,0.9955555555555555,0.0,0.0044444444444444444,0.9955555555555555,class3,0.9999995083809311,5.566596402203739e-08,4.359531049625746e-07,0.9999995083809311,class3,0.99999955165517,3.762243629261991e-08,4.1072239381308896e-07,0.99999955165517,class3,0.9999483823776245,1.1431005987105891e-05,4.0201244701165706e-05,0.9999483823776245,class3,0.9999981591565551,1.9985444506199967e-07,1.6409889999508814e-06,0.9999981591565551
2969,class2,class2,True,0.9477233770598271,0.8961341278804612,0.0006873752099286284,0.9477233770598271,0.051589249179365936,class2,0.9999998934625942,3.679609884594471e-08,0.9999998934625942,6.974130684630171e-08,class2,0.9999997062454479,1.1501308720456482e-07,0.9999997062454479,1.7874146489964652e-07,class2,0.9385714285714286,0.0,0.9385714285714286,0.06142857142857143,class2,0.84,0.0044444444444444444,0.84,0.15555555555555556,class2,0.999995480632947,3.4829275080069397e-07,0.999995480632947,4.171074302098484e-06,class2,0.999998433970364,7.34241073339444e-08,0.999998433970364,1.4926055286915345e-06,class2,0.9988861680030823,0.00012145566142862663,0.9988861680030823,0.0009924202458932996,class2,0.998897606198114,8.287856860003712e-06,0.998897606198114,0.00109410594502591
2970,class2,class2,True,0.7882349123317169,0.5766541440069147,0.00018431958456082242,0.7882349123317169,0.21158076832480224,class2,0.999983738294441,8.589234207464657e-08,0.999983738294441,1.617581321704171e-05,class2,0.9999798160611139,1.613015750286159e-07,0.9999798160611139,2.002263731092924e-05,class2,0.7471428571428571,0.0,0.7471428571428571,0.25285714285714284,class3,0.6266666666666667,0.0011111111111111111,0.37222222222222223,0.6266666666666667,class2,0.9999610363952868,1.1717518854280997e-07,0.9999610363952868,3.884642952469295e-05,class2,0.9999756120150872,4.614670729205625e-08,0.9999756120150872,2.4341838205474955e-05,class2,0.9625077247619629,0.00037638083449564874,0.9625077247619629,0.037115901708602905,class2,0.9934707378081747,1.1346564320491416e-05,0.9934707378081747,0.006517915627504716
